15, -66, 81, 15, 0, -6, 74, -74, -7, -32, -32, -4, -75, -1, 81, 0, 216
1, -2, -22, -2, 2, -2, -2, 0, 2, 22, 20, -2, -2, 2, 21, -2, 14
-3, -19, -16, -3, -73, -1, 54, 73, -1, 0, 3, 73, -3, 1, -3, -19, 68
-12, -11, -180, 11, 1, -46, -3, -3, -45, 137, 171, -46, 3, 1, 183, 0, 163
21, -1, -16, 22, -2, -22, -4, -6, 22, -22, -21, -20, 6, 2, 22, 0, 92
-62, -61, -62, 61, -2, -54, -8, -8, -60, -1, -30, -30, -2, -8, 62, -2, 328
1, -1, -59, 2, 2, -15, -2, 0, -14, 44, 57, -15, -2, 2, 59, -2, 51
-3, -3, -3, -27, 3, -54, -1, -3, 81, 27, 78, 80, 3, 3, -3, -1, 17
-9974, -9973, -9973, -9974, -9974, -2, -9974, -9974, 2, 9972, -9974, -9974, -9974, -9974, -9973, -1, 109714
-57, 26, 7, -57, -57, -1, -57, 24, 2, 6, -51, -57, 57, -7, -2, 31, 289
-6, -6, 6, -1, 3324, -3324, 3318, 0, 3, 5, -1, -3324, -6, -3324, -6, 3, 6674
3066, 3053, -16, 3069, -3, -16, -1, -2, 14, -14, -3069, -16, -3, 3, 16, -3, 74
-6, -1, -6, -3, -6, -53, -6, -1, 56, 3, 50, 55, -6, 6, -6, -5, 43
4, -4, 3069, -4, 0, -2, 4, -4, 1, 3065, 3068, -2, -4, 0, -3069, -4, 24
1, 1, -1, 0, 0, 0, 1, 0, 0, 0, -1, 0, -1, 0, -1, -1, 4
12, -3989, 3987, 12, -2, -4, -3988, -3989, -4, -3977, 0, 1, 3989, -4, 3989, 0, 11968
0, 2, -2, -2, -2, -2, -1, -1, -2, 2, 0, 0, 2, 2, 2, 0, 10
110, 0, 386, -2959, -18, 1911, -18, -55, -1140, 3069, -772, 3069, -18, 110, -386, 55, 2297
-6, -6, 6, -3063, -1, 3068, -1014, -1011, 0, 3069, 0, 2055, -1, -1014, -6, 3, 3053
-19949, -19949, -1, -19949, -19949, -19949, -19949, -19949, -19949, -19949, -19949, -19949, 19949, -19949, -19949, -19948, 259337
