-2659, -5318, -7979, 2657, 7978, -5320, 5319, -2660, 2663, 7979, 5320, -7978, 5318, -2661, 26596
-9974, 9974, 4, -9974, -5, 3, -1, -2, 9974, 9974, -3, 9974, 5, -5, 19958
7979, -3990, -7979, -3985, 3991, -3986, -3989, 3988, 3994, 3991, -3992, 3993, 3992, 3987, 19942
-1, 7978, 2657, 7979, 7978, 5320, 5322, -5322, -5318, 5321, 2659, 7979, 2661, 2662, 2662
-4988, -4984, 9974, -4986, 4987, 4989, -9974, 4987, -4989, 4990, -4985, -4990, -4990, -4988, 39900
-7979, -7979, 3989, -4, -3992, -7979, -3989, 7979, 3991, -3990, -7979, 3991, 3987, 3988, 35912
-4, -3, 7, 6, 7, 9974, 6, -2, 9974, -9974, -9974, 9, 9974, -5, 19952
7, -15, 11, 10, -13, 7979, -5, 10, -8, -3, -13, -7979, -9, -15, 8044
-14, 9, -12, 1, -13, 9974, 4, 14, -9974, 10, 9974, 15, -2, -12, 10011
1, -9974, 9974, 2, -4, -6, 6, 7, 9974, 7, -4, -5, 9974, 9974, 9985
-13, 12, -11, -10, 7979, -4, 6, 3, 13, 7979, -14, 2, -7979, 7979, 8015
-2, -5, -9, 10, 10, -4, 7, -10, 9974, -9, 6, 9974, 8, -9974, 10001
4, -4, -4, 4, -9974, -9974, 9974, -2, 1, -2, 3, 9974, -9974, 9974, 29929
-1596, 3195, 7978, -4788, 3190, -7978, 7979, 7979, -1597, 7978, 1594, 6383, 7979, 7978, 7980
14, 7, -10, -10, -2, -4, -9974, 9974, 9974, -9974, -9974, 5, 9, -14, 29947
-7, 2, 9, -9, 9974, -3, 4, -9974, 3, -9974, -9974, -6, -6, 9974, 29943
7979, 7979, -47, 47, 13, 7979, 15, -29, 47, 7979, 44, 47, -31, -45, 92
-9968, 9970, 9974, 9968, 9974, 9973, 9971, -9974, 3, 9972, 9974, 9974, -2, -9974, 19944
9974, 6, -5, -6, 1, -3, 6, 9974, 9974, -2, 9974, -9974, 9974, -4, 9987
-8, 9974, 7, -9974, -1, 9974, -8, -6, -5, -9974, -4, 2, -8, -9974, 29953
-4987, 9974, 4988, -4990, 9974, -4986, -9974, 4989, 4984, 4990, -4990, -9974, 9974, 4985, 29927
9974, 9974, -2, -3, 4, -9974, 8, -7, 5, 6, -6, -9974, 8, -7, 19963
-4987, -9974, 9974, -4986, 9973, 2495, 7479, 9973, 7479, 9973, 7479, -4987, 4988, -2494, 17454
13, -9, -7979, 20, -20, 7979, -8, -11, 9, 7979, -3, -7979, -12, 13, 16000
-9974, -7481, -2493, -7479, 4988, -9974, 4987, -7478, 4987, 7481, 2495, -9973, -4986, -2496, 52360
-4985, -4988, -4984, 4986, -4988, 4990, -4987, 9973, 9974, 4989, -4990, 9974, -9974, 4987, 29922
-2660, -7979, -3990, -2658, -2659, -7979, -7979, -3989, -3990, -1330, 2661, -3989, 1331, -1329, 45212
-7, -9974, 9974, -7, -9974, 1, -2, 9974, 4, -4, -6, 7, -6, -6, 19978
9974, -4986, 4, -4989, -4987, -4989, -4988, -9974, 3, -4987, -9974, 2, 9974, 9974, 44883
9, 8, -2, -9974, 9974, 9974, -9974, 9974, 9, 1, 9974, -9, -7, -2, 19958
9974, -9974, 9974, 4987, -1, -9974, 4987, -2, -4984, 4990, 9972, -9974, -9973, -9972, 44880
-2, 8, -8, 6, 7, -4, -7979, 7979, 7979, -5, -3, 7979, -7979, -6, 15976
-4985, 9973, -9974, 4988, 4988, 9974, -4988, -4987, -9974, -2, -4986, 4990, -9973, -4988, 44883
2, 9, 10, -6, -11, -6, -9, 3, -13, -13, 10, 7979, -13, -7979, 8035
-2, 7, 9974, 7, -3, -1, -9974, 5, -6, -7, -9974, -9974, 6, -9974, 39907
-4987, 4989, -9974, -4986, -4985, 4984, -9974, 4989, -4987, -4988, -9973, 9973, -9974, 9974, 54854
-14, -55, -7979, -4, 19, 7979, -55, -40, 7979, 14, 7979, 7979, -7979, -55, 16122
3, -9974, 10, -9974, -9974, 4, 8, -2, -8, 5, -8, 6, 5, -8, 29937
1995, -5985, -3994, -7979, 5985, 7979, -1996, 3985, 3989, -1997, 3987, 5983, 5983, 3987, 13972
-7982, -1992, 9973, 5982, -3991, -9974, 3989, -9974, 5986, -3988, -5985, -9974, 5986, -5986, 49872
4987, 4988, -9974, 4989, -9974, -4987, 4989, -4986, -4988, -4985, -9974, 4988, -9974, 4988, 49868
4988, 4988, -4987, -1, -9974, -9973, -4986, 9974, -9974, -9973, 9974, -9973, -4987, 9974, 54854
5, 6, -9, 10, -2, -7, 4, 8, 7979, -9, 7979, -1, 10, 7979, 17
14, -9974, 6, 5, -9974, 14, 8, 2, 8, 14, 11, 12, -14, -12, 19955
9, 8, 7, -3, 9, -1, -9974, -9974, -5, 9974, 9, -5, 6, -9, 19961
-37, -27, 10, -26, 45, 36, -9, 37, -37, -9974, -26, -9974, 9974, 9974, 20064
10, 9974, 9974, -3, -10, -12, 6, 2, 9974, -9, 11, 4, 9974, -9974, 9993
-8, 3, 4, 9974, 9974, -9974, 9974, 6, 9, -9974, -9974, 7, 2, 6, 29919
9974, 9974, 2, 9974, -9974, -6, 8, -4, -3, 11, 11, -11, 13, 9, 9984
1, -9974, -2, -9974, 5, -4, 9974, -5, -5, -9974, 9974, -2, 4, -5, 29939
7, -9974, -7, -8, 3, 7, 9974, -9974, 1, 6, -9974, -9974, 7, 2, 39902
-12, 9974, -3, 13, -6, -10, 2, -13, -13, -8, -9, -9974, 9974, 4, 10033
-7979, -7, -5, -8, 6, 10, 9, 4, -7979, 7979, 7979, 9, -13, 3, 15977
-3, 9974, -9974, 9974, 9974, -6, -3, -2, 9974, -5, -1, 4, 9974, 9974, 9987
9974, -9972, 9972, -9970, -2, -9971, 4, -3, -9974, -9972, -9969, -9971, -9974, 9974, 69804
9974, 9974, -9974, -3324, 6650, 6649, -6650, 6649, -9974, -9974, 9974, 9974, -3325, -3325, 36572
13, -10, 12, -12, -3, 2, -10, 7979, -7979, 13, -13, -7979, -1, -7979, 23971
18, -9974, -9, -21, -18, -6, 22, -9974, -26, 9974, 9974, 11, 12, 20, 20001
4988, -9974, 9974, 4988, -9974, -4990, 4987, 4989, -4987, 4984, -4988, 4989, 4990, -4983, 29924
-7979, -3989, 7979, -7978, -5985, -7979, 7980, -9974, -1995, -7979, 1996, 1994, -7978, -9974, 61836
-14, 14, -16, -4, 5, -7979, -16, 10, 7979, -13, -16, -16, 18, 3, 8055
-9974, -6, 10, 9974, -17, -9974, -9974, 9974, -9, -20, 9974, -1, -25, -9974, 39948
9974, -3, -9974, 9974, 6, -2, 9974, 5, 1, -4, -9974, 5, 6, -9974, 29924
-3, -9974, -6, -5, -4, 9974, 9974, -9974, 8, -9974, 6, 9, 10, 9974, 29927
-5, 10, 3, 7979, 4, 8, 10, 7979, 12, 2, -10, -7979, 10, 9, 7981
5, 11, -10, -7979, 4, 1, -10, 6, 7979, -2, -8, -10, -9, 10, 8016
9, 3, -4, 9974, -6, 9974, 7, 5, -8, -11, -11, 11, -9974, -10, 10010
-7979, 3991, 3990, 7979, -6650, -7979, 1329, 3992, -2659, -3987, 7979, 3990, 2663, 5318, 21275
-5320, 5319, 7979, 2661, -5317, 2659, -7979, -2662, 7976, 5318, 7979, 7979, -2660, -3, 15962
4, -9974, -9972, 9971, 9974, 9974, 1, 9972, 9973, -2, -9973, -9972, -9970, 9971, 39889
-7978, -7978, -7979, -2, -7979, 7978, 3989, -7978, -3989, 7976, -1, -3988, -7978, -7977, 55848
-9974, -9972, 9973, -9971, 9970, -2, -9974, -9974, 1, 9974, -9972, 4, -9973, -9973, 69811
-7979, -1, 13, 7979, -13, -7979, 7, 11, -3, 12, -2, -7, 7979, 12, 15970
-5317, -7979, -1331, -2659, -3990, -2662, -5317, 6648, -5319, -7978, -1330, 6648, 2659, 7978, 35903
9974, -4988, 4990, -4990, 4990, -4983, 4984, 9974, -4988, 4990, 4989, 4982, -4989, 4989, 14966
-6, 2, -9974, -9974, 9974, -5, 9974, 10, 8, 9, 10, 10, 9974, -1, 19949
-7979, -4, -8, 4, -11, 7979, 1, 7979, -11, -7979, 7979, 2, 10, 11, 15980
7, -8, -8, -2, -7979, 1, 7, 7, 4, 7, -7979, 6, -7979, 4, 23945
7979, 2659, -2657, -2661, 5319, 5318, -5319, -1, 7979, 5319, 7979, 5316, 7979, 2656, 2663
-7, -4, -9974, -6, -9974, -7, 1, -4, -5, -9974, -9974, 6, -2, 7, 39923
-3, 9974, 6, -2, 10, 10, -9, -9974, -7, -9, 9974, 9974, 6, 4, 9992
3, -9, 7979, 11, 7979, 7979, 7979, -9, -11, 7979, -8, 7, -1, -7979, 8005
1, -5, -8, 9974, 8, 9974, 4, 9974, 4, -9974, 7, -7, -2, -6, 9993
5, -2, -6, -8, 9974, 9974, 7, 8, -4, 3, -6, -6, 8, -8, 30
-12, -7979, -13, 7979, 7979, 4, 9, 1, 11, 12, -13, 7979, 8, -2, 8005
10, 10, 9974, -7, -9974, -6, -3, -11, 12, 2, -9974, -12, -4, -12, 19990
-9973, -1, -3325, 3324, -9974, 9973, 3325, 9974, -9974, -6649, -9974, -9974, -6650, 9973, 56520
-9974, 9974, 9974, 4994, 9974, 4979, -4995, -1, -9973, 9973, -4980, 9974, 9974, -9973, 29922
-8, -7, 9974, 5, -8, -7, -2, -6, 3, 9974, -9, -4, -9974, 8, 10015
-6, -2, -9974, -1, -8, -8, -7, 7, 4, 9974, -9974, -9974, 9974, 9974, 29945
3323, 4, 9974, 9973, -3328, 6647, -3329, -6648, 9969, 6648, 6648, 3322, -9974, 6646, 13305
7093, -5614, 5616, -2364, 2365, -7979, -5615, 3252, -7979, 886, -3252, 2363, -7979, 4730, 32803
8, -7, -9974, 9974, -6, 2, -8, 9974, -3, -7, 9974, -6, 5, 4, 10001
11, 9, 7979, -1, 7979, 7979, 7979, 7979, 3, -4, 13, -12, 8, 5, 2
4988, -9974, 9972, 9972, -4989, 9972, -9974, -9972, 4989, 4985, -9974, 4989, 2, -4986, 39895
-2, 9974, 9974, -9974, -7, -1, 9974, 9974, 4, 7, -9974, -6, -6, 3, 19962
5023, 3243, 5025, 5023, 3403, 6649, -1774, 6649, -1621, -1630, -6649, 5190, 1623, 1628, 5027
-5, 6, -3, 5, -9974, 6, -4, 5, 6, -6, -1, 9974, -2, 6, 9988
12488, 13379, 14271, 13380, 11597, 12488, 12487, 892, 1783, -4460, -4460, 1784, -4460, -891, 0
-13299, 13299, -6650, 13299, -13299, -6651, 6651, -6650, -13299, -6651, 6648, 13299, -6650, -13299, 73149
2, -5, 11, -4, 7979, 1, 6, -7979, 11, 10, 10, 8, 10, -7979, 15955
-3989, -3987, -7979, -3986, 7978, -3988, 3991, 3993, 3990, 3992, -7979, -3993, -3989, 7978, 31911
5, -6, -9974, 3, 4, -2, 9974, -9974, -1, -2, -9974, -9974, -9974, -9974, 59848
7979, 9, 9, -3, -9, 7979, 1, -7, 7979, -8, 4, -2, -7979, 4, 7998
-7, 9974, 9974, 6, -15, -8, -22, -9974, -15, 14, 15, -16, -16, -17, 10067
15, 16, -6, 2, 17, 17, -7979, -7979, 18, -18, -7979, -7979, -21, 5, 31939
-15, 15, -15, 12, 11, 1, 3, 4, -9974, 14, 15, -9974, 14, 9974, 19962
8, -9974, -6, 4, -9974, -9, -2, 9, -4, 3, -7, 9974, -9, -8, 19982
-9974, -7, 6, -7, -7, -6, -2, -7, 7, 3, -1, -7, 9974, -4, 10014
4, -9974, 12, 15, 9, 3, -15, 11, 12, -9974, -2, -13, 9974, -15, 19977
-7979, -7979, -7979, -5985, 3990, -1995, 7979, -1997, -5984, -3986, -3993, 3988, 1994, -7979, 47877
-4988, 9974, -9974, 4989, 9974, -9974, 9974, -1, 4985, 4988, -9974, -4986, -9974, 9973, 39897
4, -8, 6, 9, -4, 10, 7979, 9, 7, -5, -9, -7, 8, 7979, 19
-3988, -7979, -7979, -5981, -3990, 7979, -1996, -7979, -1997, 3987, -5982, 3990, 3991, -3992, 43885
-2663, 7979, 2668, -2669, 2666, -2664, 3, -2669, -2667, -2, -6, 2660, -2666, 7979, 13336
3, -3, -1, -4, -9974, 9974, -2, -5, 9974, -9974, 5, -5, 5, 9974, 19962
189, 188, 95, 7979, 44, 188, -237, 145, -7979, 50, -7979, -94, 49, 237, 16051
3, -9974, -9974, -4, -4, 5, 9974, -6, -9974, -9974, 2, -9974, -6, 5, 49881
-9974, -9974, -9974, 9973, 6650, 6650, -3324, -6651, 9974, 3325, 6649, -9974, -3325, 3323, 43222
2, -9974, -9973, -9974, 9973, 4985, 4988, 4989, -4989, 4989, 4989, -4986, -4987, -4992, 39901
9974, 4989, -4987, 9974, 9974, 4983, -4988, 4984, 9974, -4988, 4987, -4988, 9971, 4985, 9979
-9974, 5, 3, -5, -9974, 9974, 9974, -1, -5, -2, 4, -4, 9974, 3, 19959
-7979, 5, -2, 7, 7979, 7, -7979, 5, 3, 6, 7, 8, -4, 7979, 15954
16, -9974, 14, -9974, 16, -13, 3, 14, 4, -16, -16, 5, -12, 13, 19988
7979, 1, -8, -7979, 7, 5, -9, -11, 8, -11, -11, 3, -7979, 2, 15996
2, 10, -7979, 11, -1, -11, -4, 7979, 7979, 7979, 11, 8, -4, 7979, 7987
-9974, -1, -4, -3, -9974, -9974, -5, 2, 9974, -3, 4, -5, -3, -9974, 39914
-9974, 10, 4, -9974, -5, 10, 9, 7, -8, 12, -3, 9974, -2, -9974, 29927
9974, -10, 4, 7, 9974, -6, -2, 9974, -10, 9974, 9974, -3, 7, -9, 28
-1, -4989, -9974, 9974, -4986, -9974, -9974, 4988, -9974, -9973, -4989, -9974, -9973, -4985, 79792
3994, -7979, -3989, 4, -3990, 7975, -3985, -3992, 7975, -3988, 3994, 3987, -3991, -7979, 31914
-8310, -9974, -9974, -1662, -9974, 8311, 8310, -9974, -8311, 9974, -6649, 9974, 1, 1663, 56516
6, -9974, -9974, -9974, 7, 9974, -1, -7, -2, 5, -2, 9974, -9974, -9974, 49874
1, 1426, 712, 710, -1424, 1425, -4275, 5699, 5698, 5699, 4273, 4989, 4986, 4989, 0
-7979, 7979, -3987, -3988, 3987, -3989, 7970, -7979, 3992, -3981, 3993, -4, 3982, -3989, 27922
-7979, -5321, 5319, 2657, 7976, 5318, -5316, 2655, -7979, -5317, 5320, 2659, 2656, -5319, 29254
13299, -13299, -5, -13299, -13299, 4, 2, 13299, 3, -13299, -5, 13299, 13299, -3, 53202
-9974, 3, -8, -15, 15, 9974, 15, 9974, 1, -7, 9974, -9974, -5, 9, 19967
-6, -3, -9974, 9974, -9974, 3, -7, 9974, 9974, -6, 9974, -9974, -2, 9974, 29937
12, 7979, -13, -2, 7, -16, -7979, 6, -17, 7979, -7979, -7979, -3, 11, 23969
-5699, 4, 10, 17, 5, 13, 9, 20, 19, 16, 5699, 24, 19, 12, 5670
-4988, 4987, -4990, -4984, -4985, -9974, 4990, 9974, 4986, -9974, -9974, 4990, 4989, 4987, 39895
3988, -7979, -7977, -3989, -2, -3987, -7979, -3992, 3992, -7977, 7979, -7977, -7979, 3990, 51859
-7979, -2661, 7979, -5319, -2660, -5316, 2662, 2658, 2659, -5320, -7979, 7979, -2663, -5321, 37239
9973, 1, 9974, -9974, 4990, -9974, -4988, 9974, 4984, 4990, -4989, 9974, -4990, -9974, 34915
-3990, -7979, 7979, -1999, 3989, -5985, 7979, 1995, -5987, -3993, -3992, -5980, -1996, -3988, 37910
3424, 5699, 4561, 2279, 1137, 4561, 5698, -1138, 2283, 3420, 5698, -4561, 2281, 2281, 0
-11, 2, -3, -7979, 10, -11, -5, 4, 11, -7979, 8, -12, 11, 7979, 15985
-7979, -3994, -3985, 1, 3994, 3984, -3986, 7977, 7979, 3992, 7977, -4, 3990, 7979, 11970
-5, 7, -7, -6, -4, 9974, -8, -7, 8, -3, 9974, -8, 2, -9974, 10012
9974, -9974, -8, -8, 9974, -8, 7, 6, -2, -6, 4, -5, 9974, -3, 10004
6648, -7978, 5318, -7979, 3990, 6648, -5318, 1331, 1330, 6648, -7978, 3990, 7979, -2660, 23934
-9974, -9974, 8, 9974, 1, 9974, -4, 4, 9, 6, 2, 7, -9, -9, 19960
-9973, 9974, 9970, -9973, 9973, 9967, -9972, 1, 9974, -9973, 9968, 2, 4, -9969, 39886
-5, 4, 7979, 7, -9, -7979, 7979, 3, -7979, 2, 7979, 6, -7, 8, 15969
-4, 1, 9974, -9974, -4, -6, -6, 7, -9974, -9974, -2, 7, 9974, 7, 29936
7979, 10, -11, 11, 7979, -8, 7979, 7979, 1, 4, 10, 2, -10, -4, 21
-9974, 7, -8, 9974, 7, 2, -1, -9974, 9974, 8, -3, 6, 8, -8, 19959
4655, 3324, -1329, 4655, 7314, 4654, 7979, 1995, 665, -7979, 2660, 7314, -5319, 7979, 6648
3, 6, 9, -9974, -9974, -2, 9, -4, -10, -9974, -7, 6, -9974, -7, 39914
-10, -3, 5, -7, 10, -10, -7979, 4, 7979, -7979, 6, -7979, -2, 8, 23957
4988, 4989, 9974, 4985, -9974, -9974, 4987, 9974, -4986, 9974, -4989, -4984, -9974, 4983, 34909
1, -6, 9974, -4, 9974, 9974, 4, -9974, 5, -5, 6, -9974, -6, -2, 19964
-6, -5, -9974, -11, 9974, -9974, -10, -14, 15, -10, -7, 9, -8, -3, 20006
-5, 9974, 9974, 9974, -6, -6, -2, 9974, 1, -6, 9974, 6, -3, 4, 21
4988, -9974, 4986, -4988, 4987, 4988, 4987, 1, -4988, -4988, -2, 4987, 4986, -4988, 24939
