-8, 7, 6, -2, -8, 1, -8, 8, -8, 7, 4, -8, 4, 8, 34
-2, -10, 5, 6, 10, 12, -3, -12, -4, 12, -4, -12, -12, -9, 56
-1, 8, -6, 8, 4, -4, -7, -4, -2, 8, 8, 7, -8, -6, 30
-8, 11, 11, 11, -11, 3, -11, -4, -9, -2, 6, 11, -11, 5, 45
3, 8, -7, -7, 5, 8, -2, -6, -3, 7, 7, 8, -7, -1, 25
-11, 9, 12, 4, -10, -12, -10, -2, 11, -1, -10, 12, 4, 8, 44
3, 6, -3, -6, -4, 6, 3, -4, 6, -6, 2, -6, -6, 1, 29
4, -2, -1, 5, -7, -5, 7, 7, -7, -7, -7, -7, 5, 3, 36
-6, 5, 6, 5, -7, -3, 7, -2, -7, -1, 4, 7, 6, 7, 19
-7, -8, -4, -10, 8, 6, 10, 5, 7, 7, -8, -3, 2, 8, 30
-4, 4, 3, 3, -1, 4, -3, 3, -4, 4, -2, 4, 2, -2, 12
10, 6, -4, -4, -7, 1, 10, 8, -9, 9, 6, -9, -10, 2, 33
12, 1, -12, 10, 13, -3, -12, -13, 7, -2, 13, -6, 12, -11, 46
8, 9, -12, -11, 11, 6, 12, -11, -11, 6, -4, -12, 1, -2, 51
8, 19, 12, 16, 7, -4, -11, 9, -19, 15, 10, 9, -19, -3, 37
-11, 9, -4, 7, 8, -11, -6, 3, -7, -8, -11, 3, 2, 8, 47
8, -3, 8, -7, 10, -4, -10, 2, 10, -10, 5, -10, 6, 8, 34
13, 13, -13, 6, -6, -9, 4, -10, -13, -5, -13, -8, 3, 13, 64
16, -18, -13, -8, -18, 3, 15, 18, -2, -18, 14, -13, 4, -10, 82
-5, 2, -12, -12, -9, -12, 12, -7, -12, -8, -10, -3, 10, -4, 82
7, 6, -8, -4, -2, -4, 1, -8, -6, -8, -6, 6, 8, -8, 46
15, 17, 18, 21, 24, 8, 24, -3, 4, 12, 6, -9, 16, -16, 4
-2, -7, -14, 10, -12, -14, 4, 14, -14, 9, -3, 12, -11, 7, 63
2, 12, 11, 12, 9, -11, -11, -10, 8, 1, -12, -4, -12, -4, 52
7, -7, -4, -6, 7, -5, 2, -5, -3, -7, -3, 1, -7, 6, 40
-19, -19, 1, -18, -13, 6, -17, -6, 3, -16, 14, -2, -19, 19, 110
13, -13, -10, -11, -6, -12, 10, 4, 1, 13, 14, 14, 8, 2, 38
8, -7, -8, 4, 8, 8, -2, 4, 6, 7, -4, 8, -6, -1, 20
24, 23, 20, 25, 20, 25, 21, -8, 2, 3, 1, 2, -9, -8, 0
-4, 10, -5, -9, 10, -9, 1, -10, -9, 10, 6, 2, 9, -4, 40
8, -9, -2, -4, -9, -8, -3, -11, 9, -5, 6, -11, 11, -8, 59
4, 1, -7, 7, -7, -7, 6, 5, 7, 7, -3, -7, -2, 6, 26
10, 8, -7, 8, -10, 4, -2, -10, -6, 10, -5, -5, 3, 8, 35
7, 8, 8, -15, -7, 15, -5, -9, -15, -4, -10, -6, 15, -10, 66
-6, -7, -4, -1, -5, 6, 5, -7, -5, -6, 6, -3, 7, 2, 37
8, 4, -10, -1, 7, 10, 10, 10, -10, 2, -6, 10, -4, 10, 21
6, -7, -6, 6, 7, -1, -7, -4, -3, -7, -5, 7, 2, 6, 33
-8, -4, -10, 10, 10, 3, 10, 7, 2, -6, -10, 10, -10, -5, 43
7, -7, 10, -10, 8, 10, 4, -5, 8, 6, 4, 2, -10, 3, 22
-14, 6, -12, 14, 9, -9, -8, -2, -14, -14, 4, -3, -11, 14, 73
-7, -4, -10, -9, 10, 10, 12, 5, 8, 8, 12, -16, 6, -11, 41
19, 10, 15, 21, -2, 9, 19, -12, -12, -6, 10, -21, -21, 5, 53
-7, -9, 4, -9, -5, 9, 9, -2, 3, -7, 4, -7, -9, -6, 52
-14, -4, 11, -9, -10, 12, 12, -14, 3, 14, -2, 4, 11, -11, 50
12, -5, 15, 13, -3, -15, 10, 13, -13, 4, -9, -15, -15, -2, 62
-9, -2, 11, -9, 11, -6, 3, 8, 8, -11, -4, 11, 5, -7, 37
-10, 5, 8, -4, -3, 10, -10, -6, 7, -2, 10, 8, -7, -7, 39
-10, -8, 8, -7, 7, 4, -10, 10, -2, 5, 6, 8, 3, -10, 37
-13, -13, 7, -9, 12, 13, 11, 1, -2, -6, 13, 3, -11, 12, 41
1, -3, -10, -5, -9, 10, 2, 10, -10, -5, 9, 9, 9, 7, 32
-10, 9, -4, 10, 2, 10, 10, -10, -6, -10, 4, 9, -1, -10, 41
23, 14, 19, -26, 17, 11, -15, -7, 31, -31, 20, 5, 24, 8, 48
21, 12, -20, 18, -9, 7, -25, 15, 21, -4, 21, -10, 5, 25, 43
-7, 12, 12, -12, -9, -4, 12, 8, 8, -5, 12, -3, -6, 6, 34
-2, 6, 1, -6, -2, -5, -5, 5, -6, -4, -6, 4, -5, -5, 40
-7, -7, 3, -1, 3, -6, -7, -2, -6, 6, -6, 7, -7, 5, 42
-1, 4, 4, -2, 2, -4, 4, -3, -4, -4, -3, 4, -4, 1, 21
-2, -6, -8, -8, 8, -8, 5, -2, -8, 8, -8, 3, 8, -4, 46
-12, 1, -11, -12, 10, -3, -12, -11, -10, 9, -2, 12, 5, 7, 61
13, 12, 10, 9, -5, 13, -12, 11, -2, 13, 13, 8, 4, 1, 6
-8, -6, -20, -16, -5, -24, -12, 18, -24, -4, -20, -20, 19, -15, 150
3, -6, 5, -6, -4, 2, 6, -1, 6, -6, -6, -3, 6, 5, 26
-5, -14, -14, 6, 6, 18, -18, -4, -13, -9, 14, -18, -8, -14, 99
-12, 13, 16, 12, 15, 16, -6, -5, 4, -3, 16, 14, 19, 15, 7
-3, -6, 7, -1, 6, -7, 7, -7, 2, 5, -3, 5, 5, 6, 20
7, 6, 13, -4, 11, 17, -1, -16, -9, 17, -8, 17, -17, -16, 54
-2, -7, -7, -7, 4, 6, 6, -1, 3, 7, 7, 5, -7, -5, 29
-16, -10, 17, 6, 8, -9, -5, -12, 22, -16, -11, 22, 13, 16, 57
-9, -2, 3, -13, 10, -13, 15, 6, 5, 13, -12, -15, -15, -8, 72
-2, 1, -8, -9, 8, 4, -8, -9, -7, -9, 8, -5, 9, -2, 50
-16, 6, -16, 19, -15, 3, 15, -12, 19, -11, 4, 19, 10, 8, 51
16, -6, 16, -2, 16, 11, 14, 4, 10, 3, -16, -13, 16, -16, 37
-13, 13, 10, -13, 13, 13, 6, 13, -7, 8, -3, -2, -5, 6, 30
-12, 14, 5, -8, -3, 14, 2, -6, -11, 12, 11, 14, -12, 7, 38
9, 6, 9, -4, -6, 3, -9, -9, -9, -7, -2, -4, 5, 6, 41
-6, 4, -8, 7, -4, -8, 6, -2, -7, -8, -7, -1, -8, -7, 58
20, 15, 7, -12, 10, 20, -22, -9, -2, 4, -20, 22, 16, 22, 43
6, -4, 2, 3, 6, 5, -5, -4, -5, -6, 1, 5, -6, 3, 24
-12, -8, -11, -11, -10, 4, -12, 8, 7, -5, 16, -6, -16, 16, 75
-6, 8, -9, 6, 13, 7, -3, 13, -9, 13, 9, -9, 4, 5, 23
12, -14, -4, 12, -10, 14, 14, -1, 2, -7, 11, 12, -12, 7, 34
24, 2, 19, 21, 24, -3, -22, 22, 14, -19, -21, 10, -8, 4, 49
-6, -7, -2, 7, -4, 6, 1, 3, 7, -7, -5, -7, 6, -7, 38
-4, -4, 1, 4, -3, -4, -4, 4, 3, -3, 3, -2, -2, -2, 24
-5, 7, -7, 7, 7, -2, -7, -7, 6, 7, -4, -1, 7, 3, 26
8, -10, -7, 10, -3, -5, -10, -8, 4, -2, -8, 6, 4, -6, 49
-1, 15, 5, 15, 13, -15, -13, -16, 15, -11, -6, 8, -7, 3, 53
-10, -7, -14, 10, -8, 5, -9, 4, -8, -14, 14, 3, 6, 11, 56
-4, -2, -5, -8, -8, -8, 4, -3, 5, -6, -8, 6, 2, -8, 52
-8, -11, 9, -18, 10, 18, 6, -9, -13, -18, -13, 5, 12, 7, 72
-5, 11, -10, -4, -7, 2, 11, 1, -6, -10, -9, -10, -11, 10, 61
-10, 8, 19, 19, 15, -4, -11, 12, 19, 19, -3, 13, -19, 6, 28
2, -8, -7, 7, -8, 5, 8, 4, -6, 8, -1, -4, 7, -4, 30
4, -4, -2, -6, -1, -5, 6, -2, -5, -6, 4, -3, -6, 6, 34
6, -5, 10, 10, -9, 4, -13, -2, 12, 1, 12, 12, 8, -12, 28
4, -3, -12, -7, -12, 6, 5, 12, -12, 8, -8, 7, 9, -6, 48
16, -6, 16, -3, 19, 15, 7, 4, -16, -16, 19, 5, 13, -14, 36
-9, 10, -2, 5, 33, 24, -21, 28, 33, -6, 25, 33, 31, 20, 5
16, -4, 20, -16, -20, 17, -18, 3, -13, 14, -10, -2, 15, -10, 73
-7, 6, 10, -10, 7, -5, 10, -7, -2, 6, -4, -10, -3, -6, 44
-3, 8, -5, 1, 8, 8, -8, -6, 4, 8, -6, -2, -7, 4, 29
6, -3, 7, -4, 2, 6, -6, -5, 1, -6, 7, -5, 7, 3, 22
12, -8, 17, 11, -4, 17, 9, 16, 16, -11, -17, -1, -7, -6, 37
2, -8, 9, -4, 6, 8, 9, -1, 7, 5, -3, -7, -8, 8, 22
7, 10, -8, -10, 6, -8, -4, -10, 5, -3, -2, -10, -10, -6, 61
10, 2, -7, 6, 4, 11, -9, 11, -5, 9, -1, 10, -11, -10, 32
14, 7, -15, -12, 16, 9, -16, -4, -15, 6, 18, -22, 16, 8, 62
-14, 14, 4, 14, 7, -9, 5, 6, 14, -4, 9, 7, -14, 14, 27
-10, -10, 8, -3, -5, 10, -8, -8, -4, 10, 2, 4, 8, 7, 38
-2, -6, -9, -5, -7, -4, 9, 9, -1, 9, 9, -5, -9, 4, 39
-13, -9, -9, 7, 13, 19, 6, -12, -5, 14, 10, 8, -10, 19, 39
7, -7, 7, -5, 2, 1, 7, -6, -7, 5, 5, -7, 3, -4, 29
-2, -7, 5, 10, 12, -12, -4, 10, 3, 9, -9, -5, 8, 12, 27
5, -14, -17, -3, -6, 14, -15, 2, -15, -17, 10, -17, -11, -17, 115
-4, 6, 4, -6, 2, 6, 7, -8, -1, -7, 8, 5, -6, 7, 24
7, -8, 1, 8, -7, -2, 8, -6, -3, -7, 3, -5, 8, -7, 37
-4, 7, 10, -3, -8, -5, -10, -2, -10, -10, -8, 8, 6, -10, 60
-5, -3, 2, 2, -4, 3, 5, 3, -5, 5, -4, -5, -4, -1, 26
-2, 2, -2, -3, -4, -4, 4, 3, -4, 4, -3, 1, 4, 4, 18
-5, -1, -2, 5, 5, 5, -5, 5, 4, 2, -4, -4, -3, 4, 19
-9, 8, -13, -6, 11, 11, -18, -13, 12, 9, -7, 18, 10, -5, 53
5, 5, -2, -6, 5, 6, -5, 2, 6, -4, -5, -6, 6, -1, 23
-10, 11, 9, -10, -9, 5, 7, -11, -7, 7, -4, 5, 2, 1, 40
7, -11, -10, -6, -15, -7, -15, 15, 8, -4, 9, 10, -5, -11, 69
-6, 4, 7, 6, -5, 2, 6, 7, -3, -7, 6, -5, -1, -6, 26
10, -8, 7, -15, -11, 4, 6, 7, -9, 15, -9, -5, 11, 10, 42
-8, 12, -7, -6, 6, -8, -12, 3, 7, -5, -12, 9, 4, -12, 58
10, -8, 2, 10, -4, -6, -10, -8, -7, -8, 10, -3, -10, -5, 59
4, -4, -4, -3, 4, -3, -1, 3, -2, -3, -2, 4, 4, 3, 18
7, 7, -6, 12, -9, -12, 3, 5, -8, 12, 4, -6, 9, -12, 41
-16, -7, 8, 3, -9, 13, 11, -9, 15, -5, -15, 1, -16, 16, 61
7, 8, -4, 8, 8, -2, 8, -7, 5, 6, 1, -8, -4, 7, 17
-13, 5, -12, 16, -9, 16, 10, 3, 4, 11, 11, 6, -13, -12, 43
6, -6, 5, 9, -7, 9, -9, 3, -7, -4, -2, -9, -4, 5, 39
11, 4, -2, -14, -11, -9, -4, 3, 8, 11, 11, 11, 14, -11, 37
-8, -8, 8, 1, -7, 7, -8, -4, -2, -8, 4, 6, 7, -8, 45
-16, 4, -12, -7, -8, 10, 11, -9, 5, -6, 11, 8, -16, 11, 58
8, -11, 3, -4, 11, -11, 8, 11, 8, -5, -6, 7, 5, -4, 30
10, 7, -16, 21, 21, 5, -13, -8, -16, -14, -13, -14, 6, -10, 83
11, 8, -13, 13, 1, 9, -5, -16, 13, 3, -16, 7, -15, 16, 49
-6, 6, -3, 1, 6, -6, 6, -4, -6, 5, 4, -1, 5, 3, 20
-11, -13, 2, 6, 8, 13, -7, -13, 10, -11, -13, -3, 13, 4, 58
12, -3, -1, 12, -11, -7, 9, -5, -4, -12, -11, 5, -12, 12, 54
-2, 5, -7, -7, -5, 7, -6, 4, -1, -6, -3, 7, -6, 7, 36
-3, -7, -6, 9, -9, 9, -2, -7, -7, 9, -4, 9, -4, -5, 45
17, -14, -7, -10, -8, 3, -17, 13, 14, 17, 12, -1, 17, 5, 40
-4, -8, -7, -5, 8, -8, -6, 2, 8, -5, -6, 4, 1, 8, 41
-3, 5, -4, -5, 1, -5, 5, 5, 5, -5, -2, -5, 2, 4, 24
-7, -3, 4, -2, -9, -7, 6, 4, -4, -7, 5, -7, 5, 9, 37
5, -3, -6, 6, 2, -7, -5, -7, -6, 5, -7, -4, -4, 1, 42
4, -4, -4, 4, -3, -3, -4, -1, -1, 4, 4, 1, 4, 4, 16
-7, -3, 7, 2, 7, -1, -7, -7, 7, -2, 2, -6, 5, -6, 32
-11, 11, 13, -2, -3, -13, -13, 11, -5, 10, 13, 8, 9, 4, 34
-5, -10, -8, 4, -10, -3, 5, -10, 7, 8, 10, 6, 2, -10, 46
8, -2, 7, -8, -4, 7, -6, 7, -8, 8, 6, 1, -4, -8, 32
1, 5, 5, -3, -4, -4, -6, -4, -3, 6, 6, -6, -2, 6, 26
11, -16, 10, -16, -9, -3, -6, -16, -5, 12, -13, 4, 13, 16, 68
-10, -8, -10, -4, -3, 10, 6, 7, -2, -10, -10, 10, -10, 5, 57
6, 10, -3, -7, -10, -7, 4, -6, 2, 6, 7, 10, -5, -6, 34
-9, -9, 2, 2, 8, 9, 9, 3, -5, 7, -7, -1, -9, -9, 40
-5, 8, 7, -8, -4, 2, 6, -6, 5, -4, 1, 8, 8, -8, 27
-14, 2, -14, -18, 16, -12, 18, -13, 12, 8, 10, -11, 3, -4, 68
-8, -3, 13, 6, 13, -6, 13, 13, 4, -5, 8, -13, -9, 9, 31
-2, 9, 8, -11, 7, -8, -8, -11, -8, -6, -3, 5, 7, -4, 50
-1, -8, 4, 5, 4, 8, 2, -8, -7, 7, 6, -8, 6, 8, 24
18, 7, -16, -20, 22, -22, 2, 15, -10, 12, 22, -4, 22, -9, 59
3, 14, 11, -4, -4, -2, -12, 11, 14, -5, 14, 11, 8, -14, 27
-4, -4, 11, 12, 11, -1, -9, 11, -7, -2, 12, 8, -11, 10, 26
12, 19, 16, 5, 19, -15, -19, -6, -3, -4, 15, 10, 14, 13, 28
-10, 12, 2, -9, -11, 7, -4, 1, 8, 12, -7, 5, 12, 11, 29
-9, 9, 12, 12, -5, -2, 10, 4, -8, 3, 12, 7, 10, 9, 12
7, 6, -7, -7, -3, -6, 7, -7, 1, 7, -5, -5, 2, 4, 33
7, 5, -11, 12, 10, 1, 11, -11, 8, -12, -12, -12, 3, -2, 48
-10, 7, -7, -3, 7, -10, 2, -10, 1, 10, -8, -3, 9, -8, 49
11, -5, 9, 18, -17, 12, -18, -4, -7, 17, -1, 17, -18, 18, 52
16, 5, 6, -8, -8, -17, -12, 16, 17, 17, -4, -17, -6, -1, 56
-4, 8, -13, -6, -12, -13, 7, 10, 17, 5, -11, 17, -9, -8, 59
13, -6, -9, 8, -7, -9, 18, -5, 18, 12, 13, 12, 10, -11, 29
4, 6, 6, -4, 3, -6, 5, -6, 2, -6, -1, -6, -5, 3, 28
14, 3, 7, 14, -5, -8, 6, -8, -10, 7, 14, -10, -11, 4, 38
-7, 6, 8, 2, -6, 4, -1, -8, -7, 8, 3, -6, 4, -7, 34
-17, -2, -11, -19, -6, -19, 13, -3, 16, 7, 17, 17, 19, 12, 58
-8, 5, 3, -10, 10, -4, -2, 7, 10, 6, 7, -6, -7, -8, 35
6, 14, 14, -7, -3, 8, 16, 16, 16, -9, -14, -11, -2, -10, 40
-11, -8, 11, -2, -8, -11, -8, -4, 4, 9, -3, -9, -6, -7, 66
-5, -6, -2, -11, 4, -9, -3, -9, 8, 9, 11, -11, 9, 11, 45
-10, 9, -9, -10, 8, 6, 10, 2, -10, -10, 1, -8, -4, -4, 55
-15, -3, 15, -15, 13, -12, -9, 13, -4, -12, 10, -5, 2, -12, 72
3, 10, 10, -10, 5, -2, -4, 8, -7, -4, -7, -6, -7, 7, 37
-4, -14, 5, -14, 11, 14, -14, -3, 7, 6, -8, 10, 11, 10, 43
-8, -4, -3, 5, 2, -10, 10, -7, -7, -6, 10, -6, -10, -10, 61
9, 6, -6, -9, 5, -9, 9, 4, 9, -3, -2, 4, -5, -7, 32
8, -6, -8, -4, 6, -8, 10, 3, -3, 10, -8, -10, -5, -2, 44
22, -7, 18, -14, -15, -12, 9, 6, 22, 22, 22, -8, -4, -18, 56
10, -4, -2, 10, -5, 7, -8, 6, -3, 8, 10, -8, 10, -8, 28
-12, 8, -12, -15, 6, 3, -12, 4, 12, 5, -9, 15, 10, -15, 60
10, -8, -10, -5, -10, -4, -10, -8, -6, -2, 7, -8, 10, 3, 61
4, -6, -4, 8, -6, 8, -1, -6, 8, 8, 8, -2, -7, 5, 24
6, -7, -3, 4, 8, -7, 9, 12, -12, -5, -6, -9, -12, 12, 49
-1, -6, -5, -6, -6, -6, 6, 5, -6, -6, 2, 2, -4, -4, 44
13, 19, 31, -14, -46, -23, -17, 23, 31, 43, 31, 30, -3, 15, 57
5, -13, -15, 3, 12, -15, 9, 15, -2, 15, -15, -4, 8, -11, 60
7, -7, 7, -5, -9, 9, 6, 9, -6, 4, -2, 4, -9, -3, 32
19, 12, 5, -1, 13, 19, -13, -4, 12, 10, -19, 19, 9, 7, 18
-15, -11, 4, -15, 14, -14, 15, -17, -3, -2, -15, -12, -7, -10, 104
-6, -7, -8, 4, -5, 12, -6, 12, -9, 12, -12, 3, 7, 12, 41
8, -8, -10, -8, 4, 3, -10, 2, -10, 6, -6, -10, -5, 7, 57
2, -7, -7, 5, -7, 6, -5, -6, -6, -3, -7, 1, 7, -4, 45
-5, 4, -3, -10, -6, 7, 7, 10, -10, -2, -7, -10, 6, -10, 53
9, 12, 12, 4, 7, 10, 3, -8, -9, 6, 5, 8, 2, -9, 14
-7, 15, 18, 12, -25, 19, -9, 6, 16, 10, -25, -14, 11, 12, 55
-6, -7, 6, 9, 9, 9, -4, 9, 2, 9, 7, -4, -3, 5, 15
-6, 8, 6, 10, -5, -10, 7, -3, 2, 10, -4, 4, -8, -10, 36
-7, -10, -7, 6, 6, -10, -10, 10, -5, -2, -7, -3, 4, -5, 56
4, 4, -2, -8, -10, 10, -10, -10, 5, 10, 8, -8, 7, -3, 41
4, 6, 10, -10, 6, -8, 6, -10, -2, 7, 6, 3, -7, -5, 32
4, -3, 3, -3, 1, -4, -4, -2, -2, -4, -3, -4, 2, -3, 28
3, -13, 10, -7, -13, -13, 8, -10, -6, 6, -4, -5, -13, -9, 80
-11, 15, -11, 7, -5, 4, -8, -11, 10, -9, 6, -11, 15, -7, 58
-7, -6, 6, 7, 2, 3, -5, 6, -6, -4, 5, -7, 1, 7, 28
-19, 5, -7, 13, -19, 19, -19, 4, -14, -15, -6, -10, -8, -15, 113
4, 6, -3, 6, 6, -6, -2, 5, -6, 6, -6, 3, 1, 5, 17
-6, -6, 5, 6, -2, -4, 2, 5, 5, -6, 1, 6, -4, -4, 26
-4, 8, 10, 5, -12, 11, 2, -11, -9, 11, -1, 6, -8, 11, 33
5, -8, 7, -6, 2, -5, 1, 5, 8, 8, 4, 7, -8, -4, 23
9, -8, 2, -9, 9, -1, 8, 9, -4, -8, -5, 7, -8, -4, 38
4, -8, 11, 7, 2, 8, 8, 9, 1, -7, -11, 11, 4, 8, 15
7, -12, -8, 3, 2, 11, 6, -12, 12, -11, -8, -5, -11, -9, 62
-2, -5, -5, -5, -5, 2, -5, 1, -4, 4, 5, 3, -4, -5, 35
7, -6, 7, -10, -6, -10, 5, -10, -2, -8, 3, 10, 6, 4, 42
7, 2, 4, 7, -5, -7, -7, 7, -6, -6, -1, 6, 4, 3, 25
1, 7, -2, -5, 4, -7, -7, 6, 3, 6, -6, -7, -6, 6, 33
15, 10, -15, -7, -15, -7, 6, 4, 8, -11, 9, -5, 15, -10, 55
-8, 1, -5, 6, 7, -7, -2, 8, 1, -7, -7, -3, -8, -8, 47
-7, 3, -1, -9, 7, -8, 7, 9, -6, -9, 3, 9, 9, -2, 33
11, 7, -9, 10, -15, -10, -10, 11, -8, 6, 4, -7, 15, -5, 49
