24974, 8, -8, -8, -6, 24974, 4, 24974, -24974, -2, -24974, -3, 7, 5, -7, -24974, 74946
-24974, -24974, -6, -1, 2, 3, -8, -24974, 24974, 8, -24974, 3, -8, 24974, -7, 24974, 99917
24974, 8, -24974, -24974, 24974, 1, 2, 24974, -7, 24974, 9, -9, -8, -5, -24974, 8, 74941
-2, 5, -19979, -1, 3, 5, -5, 5, 6, 19979, -6, -6, 6, 6, 5, -4, 19996
16651, -16650, 16647, -16652, 16651, -33299, 16648, 16652, 33299, -33299, 33299, -33299, -33299, -33299, 16649, -33299, 199797
24974, 7, 24974, 15, -24974, 23, 9, -23, 24974, 23, 24974, -24974, -17, -15, -23, 1, 50002
-33299, 33298, -33299, 33299, 16648, 33299, 33299, -16651, -16651, 33299, -16650, 33299, 16650, 33299, -33299, -33299, 149849
8343, -24974, -24974, 24974, 16660, -24974, -2, -24974, -8318, 8341, -8319, -24974, 16660, -8340, 8334, 16649, 133188
11098, -33299, 33299, -33298, -22199, 33299, 33299, 22200, 33299, 33299, 33298, -11102, 33299, -33299, 11099, 33299, 99898
-24974, -24974, -24974, 5, 2, -1, 6, -6, 24974, -3, -6, -5, -6, -24974, -5, 24974, 99921
-24974, -6, 5, -24974, -24974, 24974, -6, -4, -24974, 24974, 2, 6, 24974, 1, -24974, -3, 124882
-24973, 12487, -12489, 12489, -24973, 1, -12489, 24974, 24974, -12485, 24974, -24974, -12488, -12487, 12489, -24974, 137358
4, -9, 24974, -9, -24974, 2, -24974, 24974, -24974, -6, 3, 7, 9, -24974, -24974, -4, 124887
-3, -1, -24974, 6, -24974, -5, -6, -24974, 3, 2, 5, -4, 24974, -24974, -6, 6, 99914
12489, 24974, -24974, 24974, 24974, -12486, -24973, 1, 24973, -12488, 24974, -12485, -12489, 24973, -12489, 24973, 87410
5, -3, -8, -7, 24974, -9, 6, -9, 24974, 24974, 9, -24974, 8, 2, -24974, -4, 49977
-24974, 1, 24974, 24971, 24974, -24972, -24974, -24974, -24974, -24970, -2, -24973, -24974, -24969, -4, 24973, 199786
-24974, 1, 24974, -24974, -24974, 24974, 4, -4, -4, 24974, 24974, -2, 2, -4, 24974, -3, 74934
-24972, 24972, -24974, 24971, 24974, 3, 2, 24968, 24974, 24974, 24974, 6, -24972, -24970, 24974, 24974, 74914
-6, -24974, -6, 4, 3, -1, -24974, 24974, 24974, 24974, 6, 24974, -8, 24974, 4, -24974, 74934
-6, -24974, 24974, 2, 4, -9, 8, 24974, -8, -1, 24974, 24974, -9, -24974, 9, -4, 49975
-24974, -24974, -1, 24974, 12, -2, 24974, 6, -24974, 11, -12, -24974, -12, 24974, 12, 24974, 99910
-24974, 24974, -6, -24974, 7, -4, -5, 7, -2, 24974, -7, 4, -6, -3, -24974, 7, 74946
-24974, 4, 24974, 2, 24974, -24974, -5, 3, -6, -24974, -6, 1, 24974, -4, -24974, -5, 99915
-2, -24974, 24974, 4, -1, -5, 24974, -24974, 5, -3, 24974, 24974, -24974, 5, -6, -24974, 99906
-4, -24971, 2, -24974, 3, -24974, -24974, 24974, 24974, -24972, 24969, 24971, 24972, -24970, 24972, -24974, 149839
-6, 7, 4, -24974, 7, -24974, -24974, -24974, -7, -2, 6, -3, -6, -4, -7, -1, 99924
-9989, -9993, -1, 9986, 19977, 19978, 19978, 19977, -2, 9990, -9993, 19979, 19979, 19979, 19979, 9992, 9999
10, 7, -24974, -10, -24974, -24974, -24974, -24974, -24974, 24974, 9, -2, 24974, 9, 10, -1, 149846
33299, -33299, -2, -33299, 1, 33299, 5, 33299, -4, -3, 33299, -5, -33299, -33299, -5, 33299, 133209
-16648, 16645, -33299, -33299, -16652, 16652, 16652, 16647, -33299, 33299, -16647, 33299, 16646, 16652, -33299, -33299, 183148
-24974, -7, 4, -24974, 2, -24974, -24974, -4, -24974, 8, 8, 8, -7, -5, 1, -24974, 149858
10, 9, 24974, 24974, -24974, -24974, -3, 24974, -10, -6, 10, 24974, -1, -6, 2, 8, 49963
-24974, 17, -1, -17, -4, -24974, -24974, -12, -14, 24974, 24974, -24974, -24974, -24974, -17, 17, 149891
-2, 24971, -24974, -24972, 24971, -24969, -3, -4, -24974, -24972, -24972, -24974, 24971, 24972, -24970, 24974, 174812
33299, 16649, 16650, -33299, -16648, 33299, -33299, -33299, 33299, -16651, -16649, 33299, -33299, 16651, -33299, 33299, 183144
24974, 7, -24974, -6, 8, 24974, 3, -4, -24974, 8, 24974, 24974, -24974, -5, -7, 2, 74934
-19979, 19979, -10, -12, 8, 3, 6, -4, 19979, -19979, -9, -5, 10, -8, -10, 10, 40002
-3, 4, 24974, -24974, -24974, -1, -24974, -5, 6, -24974, -2, 24974, 5, 6, 24974, 6, 99900
16649, -24974, -24974, 24974, 8323, 24974, -24974, 24974, -16650, 16651, 8324, 24974, 16651, 24974, 16651, -8325, 74923
10, 24974, -24974, -24974, -6, 24974, -24974, -5, 7, 8, -24974, -7, 10, -8, -3, -4, 99918
24974, -3, -24974, -24974, 24974, 2, 24974, 6, -24974, -24974, -4, -24974, -24974, 5, -2, -24974, 174819
-24974, 1, 6, -24974, -24974, -24974, -24974, 6, 4, 8, 24974, 5, -6, -3, -6, -24974, 149850
-24974, 6, -6, -5, 5, 2, -6, -24974, 4, 1, -24974, 24974, -24974, 24974, 24974, 4, 99906
-2, 24974, 4, -7, 6, -24974, -1, -7, 24974, 7, 8, -4, 24974, -5, -8, 6, 24999
-5, -24974, -5, 1, -24974, 24974, -24974, -5, -4, 24974, 2, -24974, -24974, -2, -5, -24974, 149864
19975, -19974, 19975, 19974, 19979, 2, 4, 19979, 19971, 19979, -19972, -19970, 19979, 1, -19975, -19975, 79890
24974, -4, -8, 2, 3, 24974, 7, 1, -8, 8, 6, -5, -24974, 7, 8, 24974, 24990
-24973, 24972, -24972, 24974, 1, -24973, -24973, 24974, 24974, -24974, -2, -24974, -24974, -24971, 24972, 24973, 174812
24974, 2, -8, 5, -7, 4, -9, 8, -24974, 7, -3, 24974, 24974, 6, -7, 24974, 24998
-19979, -4, -19979, -19977, 19978, 19979, -19978, 2, 19978, 19979, -19975, -19977, 19978, -1, 19979, 4, 99891
-24973, 24974, -24974, -12488, 12485, 6242, -24973, -24974, -24974, -24974, -12489, 18729, 6244, -24974, 12488, 6245, 174819
5, -3, 24974, -24974, -2, -1, 24974, -24974, -24974, 24974, -6, -6, 6, -3, 24974, -7, 74942
